name,parent,LABEL,DESCRIPTION,LEAD,PARTICIPANTS,LINE,TYPE,ICON,LINK,WIDTH,HEIGHT,LINK_TYPE,LEN,POSITION2,POSITION1
2.1.06.01.00.00.00.00,2.1.06.00.00.00.00.00,RFQ Review,N/A; ,6-Pre-Construction / Bid Team; ,4-Commercial; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Header,,javascript:void(0),73,15,none,10,15,-81
2.1.06.01.01.00.00.00,2.1.06.01.00.00.00.00,Win Strategy,N/A; ,6-Pre-Construction / Bid Team; ,4-Commercial; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),87,15,none,12,15,-96
2.1.06.01.02.00.00.00,2.1.06.01.00.00.00.00,Bid Team Personnel Assignment,N/A; ,6-Pre-Construction / Bid Team; ,4-Commercial; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),211,15,none,29,15,-223
2.1.06.01.03.00.00.00,2.1.06.01.00.00.00.00,Develop Pursuit Phase MFL,N/A; ,6-Pre-Construction / Bid Team; ,4-Commercial; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),182,15,none,25,15,-193
2.1.06.01.04.00.00.00,2.1.06.01.00.00.00.00,Leverage Lessons Larned from previous bids,N/A; ,6-Pre-Construction / Bid Team; ,4-Commercial; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),305,15,none,42,15,-319
2.1.06.02.00.00.00.00,2.1.06.00.00.00.00.00,Execute Joint Venture Agreement Term Sheet,N/A; ,5-Legal; 6-Pre-Construction / Bid Team; ,N/A; ,lightpink,Action/Decision,,javascript:void(0),305,15,none,42,15,-319
2.1.06.03.00.00.00.00,2.1.06.00.00.00.00.00,Review Fact Sheets/Lessons learned from past projects,N/A; ,6-Pre-Construction / Bid Team; ,17-Construction & Project Management; ,lightpink,Review,,javascript:void(0),385,15,none,53,15,-401
2.1.06.04.00.00.00.00,2.1.06.00.00.00.00.00,Prepare RFQ Documentation,N/A; ,6-Pre-Construction / Bid Team; ,N/A; ,lightpink,Document Preparation,,javascript:void(0),182,15,none,25,15,-193
2.1.06.05.00.00.00.00,2.1.06.00.00.00.00.00,RFQ Submission,N/A; ,N/A; ,All;,red,Milestone,,javascript:void(0),102,15,none,14,15,-111
2.1.07.00.00.00.00.00,2.1.00.00.00.00.00.00,Estimation,N/A; ,7-Estimation; ,N/A; ,lightpink,Division,,javascript:void(0),73,15,none,10,15,-81
2.1.07.01.00.00.00.00,2.1.07.00.00.00.00.00,Order of magnitude estimate / Develop estimate plan,N/A; ,7-Estimation; ,N/A; ,lightpink,Document Preparation,,javascript:void(0),371,15,none,51,15,-386
2.1.08.00.00.00.00.00,2.1.00.00.00.00.00.00,Project Controls / Schecule,N/A; ,8-Project Controls; ,N/A; ,lightpink,Division,,javascript:void(0),196,15,none,27,15,-208
2.1.08.01.00.00.00.00,2.1.08.00.00.00.00.00,RFQ Review,N/A; ,6-Pre-Construction / Bid Team; ,4-Commercial; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; ,lightpink,Process,,javascript:void(0),73,15,none,10,15,-81
2.1.08.02.00.00.00.00,2.1.08.00.00.00.00.00,Validate Milestone dates,N/A; ,8-Project Controls; ,17-Construction & Project Management; ,lightpink,Action/Decision,,javascript:void(0),174,15,none,24,15,-185
2.1.08.03.00.00.00.00,2.1.08.00.00.00.00.00,RFQ Submission,N/A; ,N/A; ,All;,red,Milestone,,javascript:void(0),102,15,none,14,15,-111
2.1.11.00.00.00.00.00,2.1.00.00.00.00.00.00,Procurement,N/A; ,11-Procurement; ,N/A; ,lightpink,Division,,http://infozone.snclavalin.com/en/files/1554-procurement-en.pdf,80,15,new,11,15,-88
2.1.11.01.00.00.00.00,2.1.11.00.00.00.00.00,RFQ Review,N/A; ,11-Procurement; ,4-Commercial; 8-Project Controls; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Header,,javascript:void(0),73,15,none,10,15,-81
2.1.11.01.01.00.00.00,2.1.11.01.00.00.00.00,Review Past Pursuit Data / Lessons Learned,N/A; ,11-Procurement; ,4-Commercial; 8-Project Controls; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),305,15,none,42,15,-319
2.1.11.01.02.00.00.00,2.1.11.01.00.00.00.00,Define Procurement Strategy,N/A; ,11-Procurement; ,4-Commercial; 8-Project Controls; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),196,15,none,27,15,-208
2.1.11.01.03.00.00.00,2.1.11.01.00.00.00.00,Define Proposal Roles & Responsabilities,N/A; ,11-Procurement; ,4-Commercial; 8-Project Controls; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),291,15,none,40,15,-304
2.1.11.01.04.00.00.00,2.1.11.01.00.00.00.00,Define Proposal Forms & Templates,N/A; ,11-Procurement; ,4-Commercial; 8-Project Controls; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),240,15,none,33,15,-252
2.1.11.01.05.00.00.00,2.1.11.01.00.00.00.00,Define Proposal Filing Structure,N/A; ,11-Procurement; ,4-Commercial; 8-Project Controls; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),233,15,none,32,15,-245
2.1.11.01.06.00.00.00,2.1.11.01.00.00.00.00,Define Proposal Tools & Systems,N/A; ,11-Procurement; ,4-Commercial; 8-Project Controls; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),225,15,none,31,15,-237
2.1.11.01.07.00.00.00,2.1.11.01.00.00.00.00,Assist Proposal Preparation,N/A; ,11-Procurement; ,4-Commercial; 8-Project Controls; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),196,15,none,27,15,-208
2.1.11.01.08.00.00.00,2.1.11.01.00.00.00.00,Package Listing,N/A; ,11-Procurement; ,4-Commercial; 8-Project Controls; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),109,15,none,15,15,-118
2.1.11.01.09.00.00.00,2.1.11.01.00.00.00.00,Identify Preliminary Bidders List,N/A; ,11-Procurement; ,4-Commercial; 8-Project Controls; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),240,15,none,33,15,-252
2.1.11.01.10.00.00.00,2.1.11.01.00.00.00.00,Identify Proposal Procurement Manager,N/A; ,11-Procurement; ,4-Commercial; 8-Project Controls; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),269,15,none,37,15,-282
2.1.11.01.11.00.00.00,2.1.11.01.00.00.00.00,Initiate Start-Up Checklist,N/A; ,11-Procurement; ,4-Commercial; 8-Project Controls; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),196,15,none,27,15,-208
2.1.11.02.00.00.00.00,2.1.11.00.00.00.00.00,RFQ Submission,N/A; ,N/A; ,All;,red,Milestone,,javascript:void(0),102,15,none,14,15,-111
2.1.12.00.00.00.00.00,2.1.00.00.00.00.00.00,Risk Management,N/A; ,12-Risk Management; ,N/A; ,lightpink,Division,,http://infozone.snclavalin.com/en/files/2225-project-risk-management-en.pdf,109,15,new,15,15,-118
2.1.12.01.00.00.00.00,2.1.12.00.00.00.00.00,RFQ Review,N/A; ,6-Pre-Construction / Bid Team; ,8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Header,,javascript:void(0),73,15,none,10,15,-81
2.1.12.01.01.00.00.00,2.1.12.01.00.00.00.00,Assess Risk Profile,N/A; ,6-Pre-Construction / Bid Team; ,8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),138,15,none,19,15,-148
2.1.12.01.02.00.00.00,2.1.12.01.00.00.00.00,Define Risk Management Strategy,N/A; ,6-Pre-Construction / Bid Team; ,8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),225,15,none,31,15,-237
2.1.12.01.03.00.00.00,2.1.12.01.00.00.00.00,Write-Up RFQ Material,N/A; ,6-Pre-Construction / Bid Team; ,8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),153,15,none,21,15,-163
2.1.12.01.04.00.00.00,2.1.12.01.00.00.00.00,Initiate Risk Management Process with Partner,N/A; ,6-Pre-Construction / Bid Team; ,8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),327,15,none,45,15,-342
2.1.12.01.05.00.00.00,2.1.12.01.00.00.00.00,Key Ressources Identification,N/A; ,6-Pre-Construction / Bid Team; ,8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),211,15,none,29,15,-223
2.1.12.02.00.00.00.00,2.1.12.00.00.00.00.00,RFQ Submission,N/A; ,N/A; ,All;,red,Milestone,,javascript:void(0),102,15,none,14,15,-111
2.1.13.00.00.00.00.00,2.1.00.00.00.00.00.00,Quality,N/A; ,13-Quality; ,N/A; ,lightpink,Division,,http://infozone.snclavalin.com/en/files/1005-quality-en.pdf,51,15,new,7,15,-59
2.1.13.01.00.00.00.00,2.1.13.00.00.00.00.00,RFQ Review,N/A; ,6-Pre-Construction / Bid Team; ,4-Commercial; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 19-Finance; ,lightpink,Header,,javascript:void(0),73,15,none,10,15,-81
2.1.13.01.01.00.00.00,2.1.13.01.00.00.00.00,Assess Quality Requirements,N/A; ,6-Pre-Construction / Bid Team; ,4-Commercial; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 19-Finance; ,lightpink,Review,,javascript:void(0),196,15,none,27,15,-208
2.1.13.01.02.00.00.00,2.1.13.01.00.00.00.00,Write-Up Quality Section,N/A; ,6-Pre-Construction / Bid Team; ,4-Commercial; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 19-Finance; ,lightpink,Review,,javascript:void(0),174,15,none,24,15,-185
2.1.13.02.00.00.00.00,2.1.13.00.00.00.00.00,RFQ Submission,N/A; ,N/A; ,All;,red,Milestone,,javascript:void(0),102,15,none,14,15,-111
2.1.14.00.00.00.00.00,2.1.00.00.00.00.00.00,HR,N/A; ,14-Human Ressources; ,N/A; ,lightpink,Division,,http://infozone.snclavalin.com/en/files/1400-global-hr-en.pdf,15,15,new,2,15,-21
2.1.14.01.00.00.00.00,2.1.14.00.00.00.00.00,Per Function Requirements for RFP Staffing,N/A; ,14-Human Ressources; ,N/A; ,lightpink,Header,,javascript:void(0),305,15,none,42,15,-319
2.1.14.01.01.00.00.00,2.1.14.01.00.00.00.00,Identify key bid and project personnel,N/A; ,14-Human Ressources; ,N/A; ,lightpink,Action/Decision,,javascript:void(0),276,15,none,38,15,-290
2.1.14.01.02.00.00.00,2.1.14.01.00.00.00.00,Establish personnel engagement strategy,N/A; ,14-Human Ressources; ,N/A; ,lightpink,Action/Decision,,javascript:void(0),284,15,none,39,15,-297
2.1.14.01.03.00.00.00,2.1.14.01.00.00.00.00,Establish and implement employment conditions,N/A; ,14-Human Ressources; ,N/A; ,lightpink,Action/Decision,,javascript:void(0),327,15,none,45,15,-342
2.1.14.02.00.00.00.00,2.1.14.00.00.00.00.00,Support Prime Contract Manager Appointment,N/A; ,14-Human Ressources; ,N/A; ,lightpink,Process,,javascript:void(0),305,15,none,42,15,-319
2.1.14.03.00.00.00.00,2.1.14.00.00.00.00.00,RFQ Submission,N/A; ,N/A; ,All;,red,Milestone,,javascript:void(0),102,15,none,14,15,-111
2.1.15.00.00.00.00.00,2.1.00.00.00.00.00.00,HSSE,N/A; ,"15-(HSSE) Health, Safety, Security Environment; ",N/A; ,lightpink,Division,,http://infozone.snclavalin.com/en/files/1002_en.pdf,29,15,new,4,15,-36
2.1.15.01.00.00.00.00,2.1.15.00.00.00.00.00,Identification of Environmental key individuals,N/A; ,"15-(HSSE) Health, Safety, Security Environment; ",N/A; ,lightpink,Action/Decision,,http://infozone.snclavalin.com/en/files/1002_en.pdf,342,15,new,47,15,-357
2.1.15.02.00.00.00.00,2.1.15.00.00.00.00.00,Identification of key HSS individuals,N/A; ,"15-(HSSE) Health, Safety, Security Environment; ",N/A; ,lightpink,Action/Decision,,http://infozone.snclavalin.com/en/files/1002_en.pdf,269,15,new,37,15,-282
2.1.15.03.00.00.00.00,2.1.15.00.00.00.00.00,RFQ Submission,N/A; ,N/A; ,All;,red,Milestone,,javascript:void(0),102,15,none,14,15,-111
2.1.16.00.00.00.00.00,2.1.00.00.00.00.00.00,Engineering,N/A; ,16-Engineering; ,N/A; ,lightpink,Division,,javascript:void(0),80,15,none,11,15,-88
2.1.16.01.00.00.00.00,2.1.16.00.00.00.00.00,RFQ Review,N/A; ,6-Pre-Construction / Bid Team; ,4-Commercial; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Header,,javascript:void(0),73,15,none,10,15,-81
2.1.16.01.01.00.00.00,2.1.16.01.00.00.00.00,Initial Design Strategy,N/A; ,6-Pre-Construction / Bid Team; ,4-Commercial; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),167,15,none,23,15,-178
2.1.16.01.02.00.00.00,2.1.16.01.00.00.00.00,Buildability Analysis,N/A; ,6-Pre-Construction / Bid Team; ,4-Commercial; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),153,15,none,21,15,-163
2.1.16.01.03.00.00.00,2.1.16.01.00.00.00.00,Validate Preliminary Org Chart (Key Personnel),N/A; ,6-Pre-Construction / Bid Team; ,4-Commercial; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),334,15,none,46,15,-349
2.1.16.01.04.00.00.00,2.1.16.01.00.00.00.00,"Validate the execution strategy (JV, Consortium, etc.)",N/A; ,6-Pre-Construction / Bid Team; ,4-Commercial; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),393,15,none,54,15,-409
2.1.16.01.05.00.00.00,2.1.16.01.00.00.00.00,Assess the requirement for business partners,N/A; ,6-Pre-Construction / Bid Team; ,4-Commercial; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),320,15,none,44,15,-334
2.1.16.01.06.00.00.00,2.1.16.01.00.00.00.00,MFL Structure,N/A; ,6-Pre-Construction / Bid Team; ,4-Commercial; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),95,15,none,13,15,-103
2.1.16.01.07.00.00.00,2.1.16.01.00.00.00.00,Propose Key Names,N/A; ,6-Pre-Construction / Bid Team; ,4-Commercial; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),124,15,none,17,15,-133
2.1.16.02.00.00.00.00,2.1.16.00.00.00.00.00,Preliminary Design Concepts,N/A; ,16-Engineering; ,N/A; ,lightpink,Process,,javascript:void(0),196,15,none,27,15,-208
2.1.16.03.00.00.00.00,2.1.16.00.00.00.00.00,RFQ Submission,N/A; ,N/A; ,All;,red,Milestone,,javascript:void(0),102,15,none,14,15,-111
2.1.17.00.00.00.00.00,2.1.00.00.00.00.00.00,Construction & Project Management,N/A; ,17-Construction & Project Management; ,N/A; ,lightpink,Division,,http://infozone.snclavalin.com/en/files/1550-en.pdf,240,15,new,33,15,-252
2.1.17.01.00.00.00.00,2.1.17.00.00.00.00.00,RFQ Review,N/A; ,6-Pre-Construction / Bid Team; ,4-Commercial; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Header,,javascript:void(0),73,15,none,10,15,-81
2.1.17.01.01.00.00.00,2.1.17.01.00.00.00.00,Initial Design Strategy,N/A; ,6-Pre-Construction / Bid Team; ,4-Commercial; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),167,15,none,23,15,-178
2.1.17.01.02.00.00.00,2.1.17.01.00.00.00.00,Buildability Analysis,N/A; ,6-Pre-Construction / Bid Team; ,4-Commercial; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),153,15,none,21,15,-163
2.1.17.01.03.00.00.00,2.1.17.01.00.00.00.00,Validate Preliminary Org Chart (Key Personnel),N/A; ,6-Pre-Construction / Bid Team; ,4-Commercial; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),334,15,none,46,15,-349
2.1.17.01.04.00.00.00,2.1.17.01.00.00.00.00,"Validate the execution strategy (JV, Consortium, etc.)",N/A; ,6-Pre-Construction / Bid Team; ,4-Commercial; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),393,15,none,54,15,-409
2.1.17.01.05.00.00.00,2.1.17.01.00.00.00.00,Assess the requirement for business partners,N/A; ,6-Pre-Construction / Bid Team; ,4-Commercial; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),320,15,none,44,15,-334
2.1.17.01.06.00.00.00,2.1.17.01.00.00.00.00,MFL Structure,N/A; ,6-Pre-Construction / Bid Team; ,4-Commercial; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),95,15,none,13,15,-103
2.1.17.01.07.00.00.00,2.1.17.01.00.00.00.00,Propose Key Names,N/A; ,6-Pre-Construction / Bid Team; ,4-Commercial; 8-Project Controls; 11-Procurement; 12-Risk Management; 13-Quality; 16-Engineering; 17-Construction & Project Management; 18-Operations & Maintenance; 19-Finance; ,lightpink,Review,,javascript:void(0),124,15,none,17,15,-133
2.1.17.02.00.00.00.00,2.1.17.00.00.00.00.00,Validate Milestone dates,N/A; ,8-Project Controls; ,17-Construction & Project Management; ,lightpink,Action/Decision,,javascript:void(0),174,15,none,24,15,-185
2.1.17.03.00.00.00.00,2.1.17.00.00.00.00.00,Review Fact Sheets/Lessons learned from past projects,N/A; ,6-Pre-Construction / Bid Team; ,17-Construction & Project Management; ,lightpink,Review,,javascript:void(0),385,15,none,53,15,-401
2.1.17.04.00.00.00.00,2.1.17.00.00.00.00.00,RFQ Submission,N/A; ,N/A; ,All;,red,Milestone,,javascript:void(0),102,15,none,14,15,-111
2.1.18.00.00.00.00.00,2.1.00.00.00.00.00.00,Operations & Maintenance,N/A; ,18-Operations & Maintenance; ,N/A; ,lightpink,Division,,javascript:void(0),174,15,none,24,15,-185
